code,title,crn,meets,professor,start_date
THEO 10001,Foundations of Theology: Biblical/Historical,26712,MWF 3:30-4:20p,W. Orbih,2024-01-16
THEO 10001,Foundations of Theology: Biblical/Historical,33203,TTh 12:30-1:45p,A. Pagliarini,2024-01-16
THEO 10001,Foundations of Theology: Biblical/Historical,33204,TTh 3:30-4:45p,G. Reynolds,2024-01-16
THEO 10001,Foundations of Theology: Biblical/Historical,33205,MW 12:30-1:45p,R. Borello-Wise,2024-01-16
THEO 10001,Foundations of Theology: Biblical/Historical,33206,MW 9:30-10:45a,K. Cavadini,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,22834,TTh 11a-12:15p,J. Martin,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,22835,TTh 12:30-1:45p,D. Lincicum,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,22836,TTh 2-3:15p,J. Martin,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,23053,TTh 9:30-10:45a,N. Glibetic,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,25698,MW 9:30-10:45a,I. Gerdon,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,28560,MW 11a-12:15p,I. Gerdon,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,28561,MW 3:30-4:45p,L. DeLorenzo,2024-01-16
THEO 10002,Foundations of Theology: Biblical and Historical,33101,MW 12:30-1:45p,N. Russo,2024-01-16
THEO 13002,Honors Foundations of Theology: Biblical and Historical,22837,TTh 11a-12:15p,J. Fitzgerald,2024-01-16
THEO 13002,Honors Foundations of Theology: Biblical and Historical,25016,TTh 9:30-10:45a,G. McKenny,2024-01-16
THEO 13002,Honors Foundations of Theology: Biblical and Historical,32098,TTh 12:30-1:45p,J. Grillo,2024-01-16
THEO 13183,Theology University Seminar: USEM Theology: Foundations of Theology,21104,TTh 12:30-1:45p,X. Wang,2024-01-16
THEO 13183,Theology University Seminar: USEM Theology: Foundations of Theology,28562,TTh 2-3:15p,X. Wang,2024-01-16
THEO 13183,Theology University Seminar: USEM Theology: Theology University Seminar,21103,TTh 3:30-4:45p,S. Battin,2024-01-16
THEO 20246,From Bernard to Bernadette:  The Dogma of the Immaculate Conception,24643,MWF 9:25-10:15a,A. Astell,2024-01-16
THEO 20246,From Bernard to Bernadette:  The Dogma of the Immaculate Conception,25017,MWF 9:25-10:15a,A. Astell,2024-01-16
THEO 20249,The Eastern Churches: Theology and History,26256,TTh 3:30-4:45p,Y. Avvakumov,2024-01-16
THEO 20249,The Eastern Churches: Theology and History,26258,TTh 3:30-4:45p,Y. Avvakumov,2024-01-16
THEO 20251,The Catholic Faith,32099,TTh 9:30-10:45a,J. Cavadini,2024-01-16
THEO 20251,The Catholic Faith,32140,TTh 9:30-10:45a,J. Cavadini,2024-01-16
THEO 20258,"Aquinas, Faith, and Wisdom",32298,MWF 2-2:50p,M. Messer,2024-01-16
THEO 20258,"Aquinas, Faith, and Wisdom",32306,MWF 2-2:50p,M. Messer,2024-01-16
THEO 20261,"The Cross in the History of Christianity: Texts, Art, and Tradition",32100,MW 9:30-10:45a,R. Jensen,2024-01-16
THEO 20261,"The Cross in the History of Christianity: Texts, Art, and Tradition",32141,MW 9:30-10:45a,R. Jensen,2024-01-16
THEO 20268,"Christian Pilgrimage: Persons, Places, Texts",32299,TTh 11a-12:15p,B. Leyerle,2024-01-16
THEO 20268,"Christian Pilgrimage: Persons, Places, Texts",32312,TTh 11a-12:15p,B. Leyerle,2024-01-16
THEO 20619,"Rich, Poor, and War",28577,TTh 2-3:15p,T. Whitmore,2024-01-16
THEO 20619,"Rich, Poor, and War",28580,TTh 2-3:15p,T. Whitmore,2024-01-16
THEO 20619,"Rich, Poor, and War",28581,TTh 3:30-4:45p,T. Whitmore,2024-01-16
THEO 20619,"Rich, Poor, and War",28584,TTh 3:30-4:45p,T. Whitmore,2024-01-16
THEO 20626,Theology and Ecology,25209,MW 12:30-1:45p,T. Ehrman,2024-01-16
THEO 20626,Theology and Ecology,25211,MW 12:30-1:45p,T. Ehrman,2024-01-16
THEO 20626,Theology and Ecology,25699,MW 2-3:15p,T. Ehrman,2024-01-16
THEO 20626,Theology and Ecology,25700,MW 2-3:15p,T. Ehrman,2024-01-16
THEO 20639,"Theology, Ethics, and Business",26254,MW 11a-12:15p,D. Clairmont,2024-01-16
THEO 20639,"Theology, Ethics, and Business",26255,MW 11a-12:15p,D. Clairmont,2024-01-16
THEO 20643,The Askesis of Nonviolence:  Theology and Practice,23450,MW 12:30-1:45p,M. Pfeil,2024-01-16
THEO 20643,The Askesis of Nonviolence:  Theology and Practice,25248,MW 12:30-1:45p,M. Pfeil,2024-01-16
THEO 20674,God & Slavery in the Americas,28589,TTh 9:30-10:45a,D. Lantigua,2024-01-16
THEO 20674,God & Slavery in the Americas,28592,TTh 9:30-10:45a,D. Lantigua,2024-01-16
THEO 20677,Theological Ethics and Honorable Business,28593,MW 12:30-1:45p,M. Hirschfeld,2024-01-16
THEO 20677,Theological Ethics and Honorable Business,32143,MW 2-3:15p,J. Sikorski,2024-01-16
THEO 20677,Theological Ethics and Honorable Business,33242,MW 12:30-1:45p,M. Hirschfeld,2024-01-16
THEO 20677,Theological Ethics and Honorable Business,33243,MW 2-3:15p,J. Sikorski,2024-01-16
THEO 20679,Character and Conscience,28595,TTh 11a-12:15p,M. Poorman,2024-01-16
THEO 20679,Character and Conscience,28596,TTh 11a-12:15p,M. Poorman,2024-01-16
THEO 20680,Faith and Human Flourishing,28597,TTh 12:30-1:45p,W. Mattison,2024-01-16
THEO 20680,Faith and Human Flourishing,28598,TTh 12:30-1:45p,W. Mattison,2024-01-16
THEO 20682,Fundamental Moral Concepts in Catholic Social Teaching,32366,MWF 3:30-4:20p,M. Antonio,2024-01-16
THEO 20682,Fundamental Moral Concepts in Catholic Social Teaching,32367,MWF 3:30-4:20p,M. Antonio,2024-01-16
THEO 20708,Meditation: Buddhist and Christian,32101,TTh 2-3:15p,R. Pomplun,2024-01-16
THEO 20708,Meditation: Buddhist and Christian,32145,TTh 2-3:15p,R. Pomplun,2024-01-16
THEO 20808,Theology from the Margins,28599,TTh 12:30-1:45p,S. Battin,2024-01-16
THEO 20808,Theology from the Margins,28600,TTh 12:30-1:45p,S. Battin,2024-01-16
THEO 20830,Islam and Christian Theology,28603,TTh 11a-12:15p,G. Reynolds,2024-01-16
THEO 20830,Islam and Christian Theology,28604,TTh 11a-12:15p,G. Reynolds,2024-01-16
THEO 20851,"Faith, Politics and Spirituality",32102,MW 12:30-1:45p,M. Ashley,2024-01-16
THEO 20851,"Faith, Politics and Spirituality",32147,MW 12:30-1:45p,M. Ashley,2024-01-16
THEO 20888,"Science, Theology, and Creation",25701,MWF 9:25-10:15a,T. Ehrman,2024-01-16
THEO 20888,"Science, Theology, and Creation",25702,MWF 9:25-10:15a,T. Ehrman,2024-01-16
THEO 20889,"God, Suffering, Evil",26709,TTh 12:30-1:45p,K. Oakes,2024-01-16
THEO 20889,"God, Suffering, Evil",26710,TTh 12:30-1:45p,K. Oakes,2024-01-16
THEO 20889,"God, Suffering, Evil",32103,TTh 2-3:15p,K. Oakes,2024-01-16
THEO 20889,"God, Suffering, Evil",32148,TTh 2-3:15p,K. Oakes,2024-01-16
THEO 20894,The Catholic Imagination,32356,TTh 3:30-4:45p,K. Haas,2024-01-16
THEO 20895,Christianity and Judaism,28607,MW 2-3:15p,M. Novick,2024-01-16
THEO 20895,Christianity and Judaism,28608,MW 2-3:15p,M. Novick,2024-01-16
THEO 20896,Faith and Science: Toward a Relational Unity,32763,MW 12:30-1:45p,C. Baglow,2024-01-16
THEO 20896,Faith and Science: Toward a Relational Unity,32952,MW 12:30-1:45p,C. Baglow,2024-01-16
THEO 27841,Pre-Course Requirement for Church of All Nations,25571,T 5-6:30p,H. Hemphill,2024-01-16
THEO 30021,Liturgical Choir,20360,TBA,A. McShane,2024-01-16
THEO 30022,Notre Dame Magnificat Choir,20355,TBA,P. Kronner,2024-01-16
THEO 30023,Folk Choir,20988,TBA,J. Wright,2024-01-16
THEO 30024,Voices of Faith Choir,27019,TBA,A. Pagliarini,2024-01-16
THEO 30228,Discernment,28609,T 6:30-7:45p,A. Astell,2024-01-16
THEO 30231,Augustine's Confessions and Spiritual Autobiography,32104,M 7-7:50p,K. Grove,2024-01-16
THEO 30608,The Eucharist and Catholic Social Action,33050,W 4:30-5:30p; W 4:30-7p,M. Baxter,2024-01-17
THEO 33963,Solidarity and the City,20919,W 6-7:30p,TBD,2024-01-16
THEO 40003,Elementary Hebrew II,22838,MW 11a-12:15p,R. Heth,2024-01-16
THEO 40005,Intermediate Hebrew II,28614,MW 11a-12:15p,M. Novick,2024-01-16
THEO 40108,New Testament Introduction,21219,TTh 2-3:15p,N. Eubank,2024-01-16
THEO 40135,The Church's Fifth Gospel: Isaiah,32105,MW 9:30-10:45a,G. Anderson,2024-01-16
THEO 40136,Greek Exegesis of the Book of Revelation,32150,TTh 9:30-10:45a,D. Lincicum,2024-01-16
THEO 40202,The Christian Theological Tradition II,21033,MW 11a-12:15p,C. O'Regan,2024-01-16
THEO 40202,The Christian Theological Tradition II,22415,TTh 11a-12:15p,J. Betz,2024-01-16
THEO 40208,"Catholicism and The City: Good Urbanism as Human Flourishing, Env. Stewardship, and Sacramentality",26995,TTh 12:30-1:45p,P. Bess,2024-01-16
THEO 40209,Issues in Sacred Architecture,27202,T 6:30-9p,D. Stroik,2024-01-16
THEO 40223,Visions of the Kingdom: The Church between Trent and the Present,32106,MW 2-3:15p,U. Lehner,2024-01-16
THEO 40223,Visions of the Kingdom: The Church between Trent and the Present,33069,MW 2-3:15p,U. Lehner,2024-01-16
THEO 40225,"The Beauty of Holiness and the Holiness of Beauty: Dante, Giotto, Francis",32396,TTh 3:30-4:45p,J. Baxter,2024-01-16
THEO 40287,"The Eucharist in High Medieval Religion, Theology and Society",32151,TTh 9:30-10:45a,J. Wawrykow,2024-01-16
THEO 40437,Music of the Catholic Rite,33107,MW 2-3:15p,TBD,2024-01-16
THEO 40613,Catholic Social Teaching,23109,MW 2-3:15p,M. Pfeil,2024-01-16
THEO 40632,The Heart's Desire and Social Change,24059,T 3:30-6:15p,D. Groody,2024-01-16
THEO 40634,African Literatures and the Moral Imagination,32155,TTh 9:30-10:45a,P. Odozor,2024-01-16
THEO 40646,Introduction to Economics and Catholic Thought,26982,MW 9:30-10:45a,J. Kaboski,2024-01-16
THEO 40646,Introduction to Economics and Catholic Thought,32293,MW 11a-12:15p,J. Kaboski,2024-01-16
THEO 40665,Pope Francis & Latin American Theology,32301,TTh 2-3:15p,D. Lantigua,2024-01-16
THEO 40726,Islam and the Abrahamic Faiths,32157,TTh 12:30-1:45p,M. Sirry,2024-01-16
THEO 40729,Modern Jewish Theology,32156,MW 3:30-4:45p,I. Slater,2024-01-16
THEO 40730,The Crusades,31791,TTh 11a-12:15p,D. Tor,2024-01-16
THEO 40777,Catholic Anthropologists,31372,TTh 11a-12:15p,A. Michka,2024-01-16
THEO 40810,Feminist and Multicultural Theologies,32160,TTh 11a-12:15p,M. Hilkert,2024-01-16
THEO 40823,Religion and Literature,32107,MW 11a-12:15p,A. Favale,2024-01-16
THEO 40828,Comparative Religious Ethics: Buddhist and Christian,32154,MW 9:30-10:45a,D. Clairmont,2024-01-16
THEO 40861,An Introduction to Christian Spirituality,32358,TTh 2-3:15p,J. Betz,2024-01-16
THEO 40870,Spiritualities of Caring in the Helping Professions,26538,TTh 3:30-4:45p,K. Callaghan,2024-01-16
THEO 40881,God & Beauty,28613,TTh 12:30-1:45p,J. Martin,2024-01-16
THEO 40883,Death,32108,MW 12:30-1:45p,J. Martin,2024-01-16
THEO 43001,Proseminar,20554,T 5:05-5:55p,P. Kollman,2024-01-16
THEO 43001,Proseminar,27104,TBA,P. Kollman,2024-01-16
THEO 43205,Joint Seminar in Philosophy and Theology: Simone Weil and Edith Stein,32371,WF 3:30-4:45p,A. Astell,2024-01-16
THEO 45001,Research Apprenticeship,24094,TBA,A. Pagliarini,2024-01-16
THEO 46002,Directed Readings,20195,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,20282,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,21443,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,21462,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,22465,TBA,K. Grove,2024-01-16
THEO 46002,Directed Readings,25370,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,25393,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,26012,TBA,TBD,2024-01-16
THEO 46002,Directed Readings,26160,TBA,TBD,2024-01-16
THEO 48002,Ph/Th Thesis Writing,21432,TBA,P. Kollman,2024-01-16
THEO 48003,Honors Thesis Writing,21203,TBA,P. Kollman,2024-01-16
THEO 60003,Elementary Hebrew II,21082,MW 11a-12:15p,R. Heth,2024-01-16
THEO 60018,Intermediate Hebrew II,22665,MW 11a-12:15p,M. Novick,2024-01-16
THEO 60102,New Testament Introduction,22215,TTh 2-3:15p,J. Fitzgerald,2024-01-16
THEO 60102,New Testament Introduction,23578,TTh 2-3:15p,J. Fitzgerald,2024-01-16
THEO 60192,Prophets of the Return,32110,TTh 11a-12:15p,J. Grillo,2024-01-16
THEO 60193,Greek Exegesis of the Book of Revelation,32111,TTh 9:30-10:45a,D. Lincicum,2024-01-16
THEO 60194,Johannine Literature,32569,TBA,J. McManaway,2024-01-16
THEO 60213,"The Eucharist in High Medieval Religion, Theology and Society",32112,TTh 9:30-10:45a,J. Wawrykow,2024-01-16
THEO 60232,Two Early Christian Theologians: Athanasius & Gregory of Nyssa,32113,TTh 3:30-4:45p,K. Anatolios,2024-01-16
THEO 60401,Sacramental Theology,23110,MW 12:30-1:45p,K. Belcher,2024-01-16
THEO 60401,Sacramental Theology,26250,MW 12:30-1:45p,K. Belcher,2024-01-16
THEO 60403,Christian Initiation,32114,MW 11a-12:15p,G. Radle,2024-01-16
THEO 60403,Christian Initiation,32153,MW 11a-12:15p,G. Radle,2024-01-16
THEO 60453,Catholic Sacraments,32594,TBA,T. O'Malley,2024-01-16
THEO 60601,Foundations of Moral Theology,22216,TTh 9:30-10:45a,W. Mattison,2024-01-16
THEO 60601,Foundations of Moral Theology,23579,TTh 9:30-10:45a,W. Mattison,2024-01-16
THEO 60609,Christian Ethics and Pastoral Practice (MT),28634,TTh 3:30-4:45p,M. Poorman,2024-01-16
THEO 60609,Christian Ethics and Pastoral Practice (MT),29386,TTh 3:30-4:45p,M. Poorman,2024-01-16
THEO 60614,Catholic Social Teaching,26253,MW 2-3:15p,M. Pfeil,2024-01-16
THEO 60621,Comparative Religious Ethics:  Buddhist and Christian,32115,MW 9:30-10:45a,D. Clairmont,2024-01-16
THEO 60657,African Literatures and the Moral Imagination,32116,TTh 9:30-10:45a,P. Odozor,2024-01-16
THEO 60665,Pope Francis & Latin America Theology,32117,TTh 2-3:15p,D. Lantigua,2024-01-16
THEO 60667,Catholic Social Teaching (MA Online),32570,TBA,M. Pfeil,2024-01-16
THEO 60713,Modern Jewish Theology,32118,MW 3:30-4:45p,I. Slater,2024-01-16
THEO 60725,Islam and the Abrahamic Faiths,32119,TTh 12:30-1:45p,M. Sirry,2024-01-16
THEO 60806,Ecclesiology: The Mystery of the Church,28886,TTh 9:30-10:45a,F. Murphy,2024-01-16
THEO 60806,Ecclesiology: The Mystery of the Church,28887,TTh 9:30-10:45a,F. Murphy,2024-01-16
THEO 60823,Feminist and Multicultural Theologies,32120,TTh 11a-12:15p,M. Hilkert,2024-01-16
THEO 60824,Christ the Beautiful,32121,MW 9:30-10:45a,F. Murphy,2024-01-16
THEO 60824,Christ the Beautiful,32161,MW 9:30-10:45a,F. Murphy,2024-01-16
THEO 60828,Canon Law: Marriage,32881,MW 9:30-10:45a,J. Santone,2024-01-16
THEO 60838,Orders and Ministry,26704,TTh 12:30-1:45p,T. Walatka,2024-01-16
THEO 60849,Christian Spirituality,32122,TTh 2-3:15p,J. Betz,2024-01-16
THEO 60947,Liturgical Celebration and Ministry II,20641,W 12:45-3:45p,P. Rocca,2024-01-16
THEO 60950,Preaching III,20210,F 9a-12p,M. Connors,2024-01-16
THEO 60951,Reconciliation Ministry,20454,M 12:30-1:45p,F. Jarret,2024-01-16
THEO 60957,Pastoral Administration 2,32880,T 12:30-1:45p,K. Smith,2024-01-16
THEO 60971,Theology Teacher as Minister,32767,TBA,K. Cavadini,2024-01-16
THEO 60976,The Eucharist and Catholic Social Thought,33155,TBA,M. Baxter,2024-01-16
THEO 60985,Oscar Romero & the Salvadoran Martyrs,33152,TBA,T. Walatka,2024-01-16
THEO 63001,Synthesis Seminar,20164,F 1-3:45p,S. Noem,2024-01-16
THEO 63206,Proseminar in Early Christian Studies: Theoretical Approaches,32123,TTh 2-3:15p,B. Leyerle,2024-01-16
THEO 63209,Man & Woman in the Sacramental Economy,32595,W 8-9:30p,A. Favale,2024-01-16
THEO 65932,Field Education: Pastoral Topics I,20785,MW 2-3:15p,B. Ruvalcaba,2024-01-16
THEO 65935,Field Education: Pastoral Topics II,28641,MW 11a-12:15p,B. Ruvalcaba,2024-01-16
THEO 66004,Directed Readings,22514,TBA,K. Haas,2024-01-16
THEO 66004,Directed Readings,22954,TBA,C. Baglow,2024-01-16
THEO 66004,Directed Readings,23163,TBA,D. Lincicum,2024-01-16
THEO 66004,Directed Readings,24150,TBA,T. Walatka,2024-01-16
THEO 66004,Directed Readings,25315,TBA,B. Ruvalcaba,2024-01-16
THEO 66004,Directed Readings,25371,TBA,M. Hilkert,2024-01-16
THEO 66004,Directed Readings,25394,TBA,W. Mattison,2024-01-16
THEO 66004,Directed Readings,25899,TBA,K. Grove,2024-01-16
THEO 66004,Directed Readings,25905,TBA,K. Cavadini,2024-01-16
THEO 66004,Directed Readings,25906,TBA,T. Ehrman,2024-01-16
THEO 66004,Directed Readings,25919,TBA,A. Pagliarini,2024-01-16
THEO 66004,Directed Readings,25926,TBA,P. Jeffery,2024-01-16
THEO 66004,Directed Readings,25929,TBA,K. Grove,2024-01-16
THEO 66004,Directed Readings,25930,TBA,K. Belcher,2024-01-16
THEO 66004,Directed Readings,25943,TBA,TBD,2024-01-16
THEO 66004,Directed Readings,25944,TBA,TBD,2024-01-16
THEO 66900,Directed Reading,22469,TBA,K. Grove,2024-01-16
THEO 67001,MTS Colloquium,21699,F 11:30a-12:30p,R. Jensen,2024-01-16
THEO 67002,Special Studies,20273,TBA,TBD,2024-01-16
THEO 67002,Special Studies,20622,TBA,TBD,2024-01-16
THEO 67002,Special Studies,20665,TBA,TBD,2024-01-16
THEO 67002,Special Studies,20734,TBA,TBD,2024-01-16
THEO 67002,Special Studies,21045,TBA,TBD,2024-01-16
THEO 67014,Echo Field Placement,22839,TBA,K. Cavadini,2024-01-16
THEO 67601,Human and Spiritual Formation for Lay Ecclesial Ministry Candidates,24130,M 5:15-8p,S. Noem,2024-01-16
THEO 67802,Faith & Traditions II,33332,TBA,TBD,2024-01-16
THEO 68800,Directed Capstone Research,32764,TBA,K. Cavadini,2024-01-16
THEO 68800,Directed Capstone Research,32765,TBA,T. Walatka,2024-01-16
THEO 68801,Capstone Research,25804,TBA,K. Cavadini,2024-01-16
THEO 68802,Echo Capstone Research,32596,TBA,K. Haas,2024-01-16
THEO 68802,Echo Capstone Research,32597,TBA,A. Pagliarini,2024-01-16
THEO 78600,Nonresident Thesis Research,20570,TBA,TBD,2024-01-16
THEO 78600,Nonresident Thesis Research,25392,TBA,TBD,2024-01-16
THEO 80101,Readings in Syriac,32124,MW 8-9:15a,J. Wickes,2024-01-16
THEO 81215,Arabic Qur'an Circle,29223,F 9-10a,G. Reynolds,2024-01-16
THEO 83013,Intermediate Hebrew II,25703,MW 11a-12:15p,M. Novick,2024-01-16
THEO 83133,Elementary Ugaritic,32125,W 3:30-6:15p,H. Page,2024-01-16
THEO 83148,NT Seminar: Historical Jesus & Methodology,32127,M 12:30-3:15p,N. Eubank,2024-01-16
THEO 83149,Hebrew Bible Seminar: The Septuagint in Historical Context,32572,F 12:30-3:15p,D. Machiela,2024-01-16
THEO 83214,From Luther to Scheler,32128,MW 11a-12:15p,U. Lehner,2024-01-16
THEO 83216,Thomas Aquinas and John Calvin on Grace,32129,Th 12:30-3:15p,J. Wawrykow,2024-01-16
THEO 83265,Augustine's de Trinitate,32130,F 9-11:45a,J. Cavadini,2024-01-16
THEO 83301,Theological Pedagogy,25297,M 6:30-9:15p,T. Walatka,2024-01-16
THEO 83403,Medieval Liturgy: Manuscripts and Materiality,32308,F 10a-12:45p,P. Jeffery,2024-01-16
THEO 83426,Slavic Liturgy,32131,Th 12:30-3:15p,N. Glibetic,2024-01-16
THEO 83649,Theories of Justice,32132,W 12:30-3:15p,J. Porter,2024-01-16
THEO 83706,Methods Seminar: The Modern Study of Religion,32133,T 3:30-6:15p,R. Pomplun,2024-01-16
THEO 83809,Systematic Seminar: Theological Anthropology,32134,W 3:30-6:15p,M. Hilkert,2024-01-16
THEO 83812,Eschatology,32135,T 12:30-3:15p,C. O'Regan,2024-01-16
THEO 83816,African Christian Theologies,32136,Th 3:30-6:15p,P. Odozor,2024-01-16
THEO 83835,Memory and Desire,32137,W 8-10:45a,K. Grove,2024-01-16
THEO 87001,Special Studies,20103,TBA,T. Whitmore,2024-01-16
THEO 87001,Special Studies,20148,TBA,A. Astell,2024-01-16
THEO 87001,Special Studies,20167,TBA,M. Ashley,2024-01-16
THEO 87001,Special Studies,20291,TBA,J. Cavadini,2024-01-16
THEO 87001,Special Studies,20482,TBA,G. Anderson,2024-01-16
THEO 87001,Special Studies,20520,TBA,TBD,2024-01-16
THEO 87001,Special Studies,20700,TBA,T. Matovina,2024-01-16
THEO 87001,Special Studies,20854,TBA,J. Betz,2024-01-16
THEO 87001,Special Studies,20857,TBA,M. Hirschfeld,2024-01-16
THEO 87001,Special Studies,20935,TBA,J. Wickes,2024-01-16
THEO 87001,Special Studies,25364,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25386,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25387,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25388,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25389,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25390,TBA,TBD,2024-01-16
THEO 87001,Special Studies,25939,TBA,TBD,2024-01-16
THEO 87001,Special Studies,29740,TBA,TBD,2024-01-16
THEO 88401,Liturgy Dissertation Research Seminar: Liturgy Dissertation Rsch Sem,20241,TBA,M. Johnson,2024-01-16
THEO 98200,Dissertation Completion,23189,TBA,TBD,2024-01-16
THEO 98699,Research and Dissertation,20016,TBA,TBD,2024-01-16
